Charity ID,Name,Phone,Email,Address,Postcode,Latitude,Longitude,Website,Causes
1017300,Warmley Community Centre Pre-School Playgroup,07951309201,service@warmleypreschool.co.uk,"Warmley Community Centre, 20 Deanery Road, Kingswood, Bristol",BS15 9JB,51.460264,-2.480182,http://www.warmleypreschool.co.uk, Sport & Recreation - Children / Youth - Elderly - Disability - Ethnic / Racial
1178859,We Care Foundation,07725317840,info@wecarefoundation.org.uk,"42 Harry Stoke Road, Stoke Gifford, Bristol",BS34 8QH,51.507307,-2.548166,, Disability - Poverty - Children / Youth - Elderly
1053515,Wecil Ltd,01179479911,reception@wecil.co.uk,"Wecil, The Vassall Centre, Gill Avenue, Bristol",BS16 2QQ,51.486106,-2.522305,http://www.wecil.co.uk, Education / Training - Disability - Economic / Community - Human rights - Children / Youth - Elderly
1188900,West Of England Dance Festival,07734833939,sarahmtovey@gmail.com,"823 Whitchurch Lane, Whitchurch, Bristol",BS14 0JN,51.407395,-2.566423,, Arts / culture / science - Children / Youth
1114495,West Of England Sport Trust,01173286250,info@wesport.org.uk,"University Of The West Of England, Frenchay Campus, Coldharbour Lane, Bristol",BS16 1QY,51.501079,-2.547458,http://www.wesport.org.uk, Education / Training - Environment - Children / Youth - Elderly
1173555,Westbury Park Local Ecumenical Partnership,01179731562,office@westburyparkchurch.org,"Westbury Park Church, 4 North View, Westbury Park, Bristol",BS6 7QB,51.479223,-2.614011,http://www.westburyparkchurch.org.uk, Religious - Children / Youth - Elderly - Disability
1164210,Westbury Park Spiritualist Church,01275843467,gilliangrimson@talktalk.net,"Westbury Park Spiritualist Church, Cairns Road, Westbury Park, Bristol",BS6 7TH,51.480226,-2.60452,http://www.westburyparkspiritualistchurch.org, Religious - Children / Youth - Elderly
1163791,Whitchurch Sports Junior Football Club,07841214881,mike.dear@paper.co.uk,"51 Rookery Way, Bristol",BS14 0DX,51.407617,-2.579782,http://www.whitchurchsportsjfc.co.uk, Education / Training - Sport & Recreation - Children / Youth - Disability
1181715,Wick Pre-School Cio,01179374000,wickpreschool@btinternet.com,"The Cottage Wick Village Hall, Wick, Bristol",BS30 5RG,51.451613,-2.427175,http://www.wickpreschool.co.uk, Education / Training - Children / Youth
1170005,William Cross Foundation,01225874786,info@williamcrossfoundation.org,"Cartref, Homefield Road, Saltford, Bristol",BS31 3EG,51.403499,-2.45348,http://www.williamcrossfoundation.org, Education / Training - Children / Youth
1066925,Windmill Hill Community Association,01179634159,info@whca.org.uk,"Vivian Street, Windmill Hill, Bedminster, Bristol",BS3 4LW,51.439623,-2.591496,http://www.whca.org.uk, Sport & Recreation - Children / Youth - Elderly - Disability
285039,Winford Church Of England V C Parent Teacher Association,01275472730,winfordprimary.school@n-somerset.gov.uk,"Winford Primary School, Felton Lane, Winford, Bristol",BS40 8AD,51.383683,-2.665669,, Education / Training - Children / Youth
1072298,Winford Village Pre-School,01275472742,winfordpreschooloffice@gmail.com,"Winford Pre School, Felton Lane, Winford, Bristol",BS40 8AD,51.383683,-2.665669,http://www.winfordpreschool.org.uk, Education / Training - Children / Youth
1178358,Wise Children Limited,01173137640,office@wisechildren.co.uk,"Wise Children, Spike Island, 133 Cumberland Road, Bristol",BS1 6UX,51.446975,-2.609592,https://www.wisechildren.co.uk, Education / Training - Arts / culture / science - Children / Youth
1150488,Working Hands,011794209004,info@donaldsammut.com,"10A Kingsdown Parade, Bristol",BS6 5UD,51.461092,-2.597187,http://www.workinghandscharity.org, Education / Training - Health / Medical - Disability - Poverty - Children / Youth - Elderly
1196188,Worship Harvest Ministries Uk,07922466900,worshipharvestuk@gmail.com,"Veale Wasbrough Vizards Llp, Narrow Quay House, Narrow Quay, Bristol",BS1 4QA,51.449896,-2.597271,, Education / Training - Poverty - Economic / Community - Human rights - Children / Youth - Disability
1150627,Yate & Sodbury District University Of The Third Age,01454313715,marilynheffer@blueyonder.co.uk,"23 Carmarthen Close, Yate, Bristol",BS37 7RR,51.550551,-2.405488,http://u3asitec.org.uk/live/code/u3asite.php?site=331, Education / Training - Health / Medical - Economic / Community - Children / Youth
1166343,Yate Outdoor Sports Complex Ltd,07989575026,info@yate-outdoor-sports-complex.co.uk,"Yate Outdoor Sports Complex Ltd, Broad Lane, Yate, Bristol",BS37 7LB,51.551761,-2.426916,http://yate-outdoor-sports-complex.co.uk/, Education / Training - Health / Medical - Disability - Sport & Recreation - Economic / Community - Children / Youth - Elderly
1196057,Yellow Wood Foundation,07946771494,yellowwoodfoundation@gmail.com,"46 Monmouth Road, Bristol",BS7 8LG,51.478511,-2.593367,, Education / Training - Arts / culture / science - Children / Youth - Elderly
1168519,Youth Moves,01179039796,info@youthmoves.org.uk,"The Park Centre, Daventry Road, Bristol",BS4 1DQ,51.430538,-2.581352,http://www.youthmoves.org.uk, Education / Training - Sport & Recreation - Children / Youth
